product_category,product_url,review_date,Date,handle,rating,helpfulness_rating,review
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,9/4/2020,Post_Covid,William B Ruffino,5,One,Got them right before the pandemic
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,11/13/2020,Post_Covid,Nene,5,,great
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,1/27/2021,Post_Covid,Gigi,5,,Great
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,1/15/2021,Post_Covid,Cynthia Bryant,5,,Great
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,4/12/2021,Post_Covid,Amazon Customer,5,,GREAT
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,5/17/2020,Post_Covid,Michelle Perez,5,,Great as always! Thank you
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,4/25/2020,Post_Covid,cookie,5,,Great but costly
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,3/2/2020,Post_Covid,MRP66,5,,Great Buy- delivery using UPS was a disaster. 3 failed attempts when I've been home sick all week? I have a Jack Russell Terrier that can hear anything except the UPS driver tiptoeing to my door step to leave a post it note.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,6/22/2020,Post_Covid,Naynay,5,,Great buy smells nice
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,10/11/2020,Post_Covid,MC,5,One,Great buy!! We all know how in demand this product is
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,1/7/2021,Post_Covid,A. Glover,5,,Great buy.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,3/28/2020,Post_Covid,Barbara Long,5,,Great buy.  Didn't have to leave the house!  Arrived on time and no damage to package.  I was worried it might leak some of the cleaner but it was wrapped in plastic so no issues!
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,5/22/2020,Post_Covid,Marina Galper,5,,great customer service by Amazon as usual
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,8/31/2020,Post_Covid,Penny Chandler,5,,Great deal and it Lysol wipes. What more can you say.  Hey Lysol😉
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,3/11/2020,Post_Covid,A. Phillips,5,,Great deal for cheap price & they smell good!
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,1/12/2021,Post_Covid,Gustavo Melendez,5,,Great deal for the great bundle compared to what they go for in the store
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,1/8/2021,Post_Covid,9to5,5,,Great for cleaning and disinfecting.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,4/18/2021,Post_Covid,Ozarka,5,,Great for cleaning things in kitchen and bathroom
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,12/12/2020,Post_Covid,Sunny,5,,Great for quick smaller jobs like a quick wipe down of a table or counter. Packaging is convenient and scent is light.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,1/11/2021,Post_Covid,Amazon Customer,5,,Great for touch up cleaning.  Great scent.  No filmy residue
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,1/11/2021,Post_Covid,Janel Alvarez,5,,Great price
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,1/14/2021,Post_Covid,Amazon customer,5,,Great price
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,3/21/2021,Post_Covid,Amazon Customer,5,,Great price
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,1/18/2021,Post_Covid,Daniel N. OConnor,5,,"Great price for a 4- pack.  Worth getting for thorough household cleaning during cold, flu or even pandemic season."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,3/23/2021,Post_Covid,Jessica Craig,5,,Great price for the amount of wipes!! Very much needed and appreciated! Would buy again!
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,4/22/2020,Post_Covid,Mercy,4,,Great price for the quantity but shipping is rough! Received with one busted open leaking.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,12/15/2020,Post_Covid,Vannessa Hernandez,5,,Great price shipped so fast!
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,4/17/2020,Post_Covid,Evelin,5,One,"Great price, fast shipping, great product its been difficult finding things to keep our home as clean as possible with 4 children we could never be too careful and with this pandemic going on we were lucky to find them and be able to share with family who has not been able to find these like us."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,4/10/2021,Post_Covid,Martha,5,,Great product
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,1/10/2021,Post_Covid,Kia Collins,5,,Great product
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,2/21/2021,Post_Covid,deserie,5,,Great product
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,11/14/2020,Post_Covid,Ms. Sugar mazon Customer.,5,One,Great product and an awesome deal
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,2/21/2021,Post_Covid,Tammie Jennings,5,,Great product and arrived on time
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,12/8/2020,Post_Covid,fsheares,5,,Great product and great price for a pack of 4 . Wish others would stop charging 60 to 100 dollars for this pack of 4. Thanks to you for helping those during the pandemic. At this price I will buy again!
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,5/26/2020,Post_Covid,veronica,5,One,Great product came in before the date
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,10/25/2020,Post_Covid,Martha Sandlin,5,,Great product great price
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,10/29/2020,Post_Covid,Kimberly A.,5,,Great product!  Disinfected my kitchen and bathroom.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,10/8/2020,Post_Covid,Amy Webb,5,,Great product! Great value . . . I love this item!
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,12/22/2020,Post_Covid,Angus W,5,,"Great product, great price during the covid pandemic. We use these wipes to clean the tables, door knobs, cars and so on. They are doing very good jobs. We will purchase again."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,4/22/2021,Post_Covid,Michelle l.,5,One,"Great product, great value."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,11/11/2020,Post_Covid,V. Flores,5,,"Great product, large oversized bins, product is original. No spills, very well packaged."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,1/18/2021,Post_Covid,Dorothy Christian,5,,Great product.  I feel confident I am 99% protected from bacteria and germs.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,12/30/2020,Post_Covid,Yolanda W.,5,,Great product. Took awhile for delivery but well worth the wait considering it's hatd to find at a great price.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,4/5/2021,Post_Covid,Constance F,5,,Great quaity
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,12/10/2020,Post_Covid,Jessica Walker,5,,Great quality
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,5/13/2020,Post_Covid,S. C.,5,,Great scent and easy to use.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,4/16/2021,Post_Covid,Sheila A Bledson,5,,Great to do easy clean ups.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,4/3/2021,Post_Covid,RMalik,5,,Great to have extra during this pandemic times
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,12/20/2020,Post_Covid,mary ellen reilly,5,,Great value
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,12/29/2020,Post_Covid,lee,5,,Great value for the amount you get ! Shipping took awhile but considering the circumstances it waS an easy process. Lovely smell !
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,5/23/2020,Post_Covid,edward barnett,5,,Great Value product. Not much of a lemon smell but in my opinion who cares it does the job!
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,11/9/2020,Post_Covid,Jen,5,,Great value!! You can never have enough of these right now. It’s rare to find them in stock at Amazon. If you find them add to cart quickly and check out quickly.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,9/1/2020,Post_Covid,Madison T. Edwards,5,One,"Great wipes! I use these disinfecting wipes for just about everything. I keep a cannister in the kitchen and each bathroom.  I use these for wiping down countertops, appliances, toilets and tubs.  I also use these for wiping down doors and door knobs and our electronics. These came well packaged and I was very happy to receive them since they are so hard to find lately."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,4/22/2020,Post_Covid,Rebekah L,5,,"Great wipes, as always!"
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,1/6/2021,Post_Covid,Denise,5,,Great!
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,4/10/2021,Post_Covid,Lissa,5,,Had leaked out a little when package was opened
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,11/6/2020,Post_Covid,Dina Flores,5,,Happy to have found here on Amazon
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,10/3/2020,Post_Covid,Stinchfield,5,,"Hard to find item lately, love that it does come up on amazon occasionally. Arrived in perfect condition."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,3/18/2021,Post_Covid,Roger,5,,Hard to get wipes in pandemic so this filled the void at a good price
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,7/22/2020,Post_Covid,MJM2012,2,One,Have bought these regularly in my subscribe and save with no issue but the last delivery came packaged terribly. One container was completely empty and the rest of the containers that had wipes leaked all over.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,11/6/2020,Post_Covid,Jia,3,,"Hello, I received this order and there is one can was open inner wipes was dry. Could I just return that one can instead of one pack ? I really need those wipes !"
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,5/18/2020,Post_Covid,Ally,5,,I actually love these more than Clorox wipes! You can see all the dirt it picks up.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,12/14/2020,Post_Covid,Tracy Huien,5,,"I am so happy because Lysol wipes is coming, the wipes smelled so good I use to cleaning my son’s room and things and the smell is very good. It has the smell of lemon and not pungent. I like it."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,1/22/2021,Post_Covid,N. Q,5,,"I am so happy to get this disinfecting wipes, during COVID-19 it is hard to buy ,I need some to wiping my house ,and I  Use cleaning my kitchen, easy wiping  oils.it is  so cleaning,and feeling safely."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,1/1/2021,Post_Covid,finna,1,,"I am wondering that why this production review is so good. When I receive this item, the package was broken, and there is not seal in each bottle. I don’t think it’s real product. I am so worry about this product is real or not. So I decide to return."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,2/21/2021,Post_Covid,Samantha L,2,One,"I bought a lot of hoarded, afraid of them are out of stock. Now every time i go to the supermarket to buy things, I always wipe them with disinfectant wipes before I move them to the house. I feel the quality of this purchase is not as good as before, easy to get dry, not much soap in the container anymore. Disappointed!"
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,1/7/2021,Post_Covid,Shelby,5,,"I bought these because I'm having such a hard time finding them in the stores. Thankfully amazon came through for me. I use these bad boys to clean pretty much everything in my house right now, as we have people who go out into the world to work and such. I know, I'm probably being crazy, but I don't really care. I used to use these to wipe my counters down in the kitchen and clean the bathrooms and all. I don't really think you can go too wrong with having a kitchen that's too clean or a bathroom that's too clean. As a side note, does anyone else really just like the scent of lemon in their kitchen? I usually prefer the fresh (blue/green) scent for the bathroom and this lemon (yellow) scent for my kitchen. Maybe that's weird, idk."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,10/5/2020,Post_Covid,Rachel,5,,I bought these for a family member a few months ago. She is older and more at risk than many others. She loves the scent and how they clean up nicely. She also likes how clean everything feels after using a wipe. If I can get some more for her I definitely will.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,3/18/2020,Post_Covid,Julie Maxwell,5,,"I bought these to keep my elementary classroom, and they do the trick!"
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,1/12/2021,Post_Covid,Buka,3,,I bought this for cellphones and door knob cleaning. The package is great but i dont like the scent of it
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,4/19/2021,Post_Covid,Amazon Customer,5,One,"I BOUGHT THIS FOR MY BUSINESS AND SO FAR SO GOOD, THIS DISINFECT WHERE MY CLIENTS SIT AND PUT THEIR HANDS ON MY SOFA. I KEEP EVERYTHING CLEAN AND SO FAR NOBODY HAVE GOT SICK IN MY OFFICE THANKS TO THIS PRODUCT. THANKS LUIS"
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,10/18/2020,Post_Covid,Raquel13,5,,"I bought this for my MIL since the cannofind anything on the local stores. Delivered fast,well pack and they were both super happy with the product"
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,7/14/2020,Post_Covid,S,1,4,I bought two cases of this and it is clearly fake. They don't smell like lysol wipes AND the labels are fake looking and peeling off (like they were quickly glued.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,3/4/2020,Post_Covid,Andreas Aristidou,3,,"I buy disinfectant wipes all the time and I usually go for the cheapest ones. Through the years I have found some wipes that are wider, more absorbant and just better for cleaning overall but these are not the ones. I'm happy with this purchase, but just because they were cheap when I purchased them. They work fine, as any other wipes do."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,6/10/2020,Post_Covid,R. Arless,1,8,"I can live with the slightly cheaper container which it truly is, can't see this as real problem.as long as the product is still good, Problem is, the product has been cheapened too I actually like the new style of the wipe, in theory it seems like it would last longer BUT THE WIPES HARDLY HAVE A ENOUGH CLEANING LIQUID TO BE USEFUL. The old old one came wet, there was excess liquid in every container. This is ridiculous, this cleaning liquid costs practically nothing to make. The price is now over 25 percent higher than before. Not going to be repurchasing an overpriced roll of tiny paper towels which are barely moist."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,6/21/2020,Post_Covid,Jerry,2,29,"I compared Lysol vs Clorox wipes.  I have to said Clorox is the winner!  Why? Because Lysol wipe drys up fast. Not enough liquid solution. It’s hard to disinfect a surface when the wipe is dry.  I noticed Clorox weights 581g(78 wipes) vs Lysol only 473g(80 wipes).  Lysol is lighter, definitely dryer."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,9/5/2020,Post_Covid,Pal Pal Baby,4,,"I couldn't find any wipes anywhere in my city. I was more than happy to finally able to purchase this whole pack of 4 cans Lysol wipes from amazon for such a good price.  $15 is the price after sale taxes.  I love the lemon scent of this wipes and does the job for cleaning. Overall great, but it seems a bit leaking from the cans inside. Arrival time takes a bit longer than expected!"
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,7/21/2020,Post_Covid,mc,4,,I currently have these on Subscribe & Save and am grateful Lysol has stepped up their production so myself and others can purchase these to keep our families as safe as possible during this COVID. The smell is wonderful and it definitely leaves a clean feeling. I do agree with the packaging though. It was delivered in a way that you are not sure which way is bottom or top so when you do open them and it was packaged the wrong way the package leaks solution and the wipes dry out quicker. If they can fix this problem by putting a seal or a tighter fitting cap they will have a customer for life. Thanks LYSOL!!
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,3/10/2021,Post_Covid,Yvonne FuQua,4,,I didn’t received  the lemon but I did received a variety pack much smaller than I expected compared to the picture and size the wipes works just fine great product expensive yes during this pandemic overpriced on line and also in the stores
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,7/7/2020,Post_Covid,Amanda Claunch,1,5,I didnt open mine right after i got them. I just now did and went to look at the reviews and sure enough the same crap..every single one of mine leaked out everywhere and the labels are all torn up and everythings a huge mess. Will NOT be buying from this seller again
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,7/30/2020,Post_Covid,Angela,3,,I disliked that the box that it was shipped in along with the outside paper on the Lysol wipes were wet. I’m assuming the boxes were upside down which made the packaging wet. The paper was peeling off of the Lysol wipes because of how wet it was.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,4/16/2020,Post_Covid,2cute2shi,1,2,"I don’t know what’s going on but all four came without seal?? Why is that? Is this caused for concern? When I normally buy this item it’s has a seal , they are moist but it looks like it will dry up soon."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,11/12/2020,Post_Covid,Tiffany Nawrocki,5,,I ended up just attaching these to my swiffer sweeper and it worked out perfectly.  I love how these wipes clean and make everything smell so good.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,12/28/2020,Post_Covid,Xiu Chen,5,,I felt so lucky I can bought this item.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,12/1/2020,Post_Covid,Dnd124,5,,"I finally found some disinfecting wipes!  Score!  Good price, and shipping was fast.  I saw a lot of reviews talk about poor packaging, but mine came just fine."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,1/14/2021,Post_Covid,Marleni B.,5,,"I forgot to take a picture, but the 4 containers were all in 1 packaging like found at Walmart. No complains here. Definitely keeping an eye out to purchase again when in stock."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,1/21/2021,Post_Covid,Cristyn D.,3,,I generally love lysol wipes but I won't be purchasing them through Amazon again. They are no longer sealed under the caps and arrived with the outer packaging leaking from the lids opening during transport.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,3/1/2021,Post_Covid,nelly,5,,I get these automatically delivered every 2 months! Love them and makes my job much easier!
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,3/1/2020,Post_Covid,Gin Lopez,5,,"I got this at a great price! I like that I could clean the bathroom daily with a quick wipe up. I keep a container in every major room and they come in handy. The smell is not overwhelming which I like. Makes my home smell fresh, clean and inviting. I already bought twice to stock up on them."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,6/1/2020,Post_Covid,Stephanie Greene,5,One,I had to check back often but I finally managed to get some! They arrived quickly in great condition. The wipes smell great and work well. They are well saturated. For anyone who has concerns for them not being individually sealed. I checked the one I purchased from the store and it was not individually sealed either. The store brand or Clorox brand wasn’t sealed either. I’ve always stocked up on these because I have a cat that likes to jump on the counters. Thank you for having these available!
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,5/10/2020,Post_Covid,Shelby,5,One,I have an auto immune disorder. It has been extremely difficult to find the products needed to protect myself from the virus .Ive been trying since January. Thrilled that Amazon had Lysol wipes & other needed items . Friends & family need items also . Keep this great product coming ! Thank-you!
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,10/15/2020,Post_Covid,Melanie M.,1,,"I have been signed up for the subscription, but the past two times it has been cancelled due to being low in stock. This is extremely frustrating, as I am seeing that others are receiving it."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,5/25/2020,Post_Covid,Rhonda,5,,I have been using disinfectant wipes for years and I was so happy to receive these because they have been nonexistence since COVID-19 arrived on the scene.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,11/9/2020,Post_Covid,Ariesgal68,5,,I have read other reviews where people say that they did not receive original packaging. Ours was perfectly package and sealed. Could not be happier… It’s like we won the lottery!!!
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,4/2/2021,Post_Covid,Sarah Perney,4,,"I just hoped these are real because they arrived leaking all over the place. It seems like the caps weren’t packaged or closed correctly, so when I opened the package the label was soaked and coming off as you can see in the pic. Good price (finally) but I just hope they’re legit."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,11/27/2020,Post_Covid,Richie V.,5,,"I like Lysol wipes because they don't have bleach.  They work great for everything that needs cleaning. Your masks, microwave, countertops, stove.  You name it can it gives a good clean. I like the multipack because it comes out with a better valve vs a single container.  The scent is nice too. It's a nice citrus smell. Not too strong, but noticeable. I definitely recommend it."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,3/10/2021,Post_Covid,DEE,5,,"I like to find deals on disinfectant wipes and all the necessities to keep safe during this time. The packaging was kind of throw it in the bag and sent it. It would’ve been better boxed. Liquid running all on the outside of the bag when I received it was really messed up. It’s like you know it has to go through transit, why not have it packaged in plastics like most bundle deals and then boxed. Never again"
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,8/17/2020,Post_Covid,Ernesto,5,,I love it. Especially with everything going on we need them more than ever I can’t find it anywhere else.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,1/1/2021,Post_Covid,Jonathan S.,5,,I love Lysol Products.  I use Lysol Wipes to clean my entire house.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,2/11/2021,Post_Covid,Kristi,5,,I love lysol wipes. We use them all the time. We have always cleaned the house with them.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,3/15/2020,Post_Covid,Lena furmummy,5,One,"I love the quality and quantity of this product it makes me happy receiving this in my box, I use these to clean everything including my pets cages."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,3/18/2021,Post_Covid,Jean Cox,5,One,I love the thickness and smell
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,3/17/2021,Post_Covid,joanne o.,5,,I love the wipes but when the lid brakes off they dry quicker
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,5/26/2020,Post_Covid,John King,5,,I love them !
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,9/28/2020,Post_Covid,Danny,5,,I love these fir household or traveling
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,5/29/2020,Post_Covid,Kaye,5,One,I love these lysol wipes. Wish that they would restock more soon.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,4/27/2020,Post_Covid,Marcena Hall,5,,I love these wipes! Great condition and good price for a pack of four. I got lucky finding these before they ran out.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,3/12/2020,Post_Covid,wendy lynn drake,5,,I love these. I keep them in most areas of my house including the bathrooms
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,2/11/2021,Post_Covid,l.a Mccrea,5,,I love this product.  In times of covid I am sanitizing everything and these are BY FAR my most used product to protect my family.  They clean and disinfect while smelling sooo good. I use them to clean everything
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,12/5/2020,Post_Covid,Phillip,5,,"I mean, it’s Lysol wipes... don’t know what else to say. They clean germs, smells ok, and can throw away. Lol"
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,4/18/2020,Post_Covid,Lindy8,5,,I must not have read carefully enough when ordering these canisters. I thought I was going to be shipped three large canisters. I received three large and three small canisters. The small canisters are perfect for the car. I ordered these for myself and a set as a gift to my brother. He was very pleased to have a small canister for each of their cars.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,4/6/2021,Post_Covid,Pam Hartman,5,,I only use Lysol or Clorox wipes since they are the only ones that kills viruses.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,3/8/2021,Post_Covid,Kathy F.,3,,"I ordered four Lysol Wipes containers. Three of them were fine, but one in the middle of the box had no label on it and no plastic top on it.  The wipes in that container were dried out and had turned yellow from not being sealed. I do not want to return the entire four containers, as three of them were fine.  But the one that is damaged I would like a replacement for."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,12/29/2020,Post_Covid,Tonya B.,5,,I ordered these and was amazed at the size of the containers! Definitely worth the money!!
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,5/28/2020,Post_Covid,MCLP,5,One,"I read previous reviews to know the package may come leaking or damaged, and was willing to take the risk. There was a minor amount of leaking in my box, but nothing huge. The wipes are all still wet and the labels on each canister mostly survived. I believe the canisters look different than in the photo (ie, with the clear tops instead of the yellow) because Lysol and Clorox are producing as much as they can as quickly as they can, which probably means obtaining different containers. Fine by me! Also, if you have a container running out, you can use the leftover liquid from that one and pour it into one of these if yours is too dry. Also, when I first ordered mine the delivery estimate was July 13, but it changed and they came today! I ordered these five days ago, May 23."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,10/26/2020,Post_Covid,Huyph4m,5,3,I really miss the days when I can actually get a real deal on these but nowadays just finding these for MSRP and having availability is a blessing. I've always loved Lysol products and this is no different. The wipes have a good thickness to them and won't disintegrate or get destroyed when you're using them to sanitize your surroundings or objects. The scent is nice as well and it's really nice just having a couple delivered to your door. Would definitely buy again as they have been my go-to wise for years but as you know they can be very hard to find right now.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,4/25/2020,Post_Covid,Carol,5,,"I received all 4 containers. None of them were broken nor did any of them leaked. There was one that was dented, but that’s about it. Really blessed to get these during these hectic times where disinfectant anything are sold out in stores."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,5/9/2020,Post_Covid,Rachel,3,,"I received all four containers of Lysol wipes.  The two end containers were pushed in, but I was able to pop them back out.  Luckily, nothing leaked.  I am a little concerned because the tops of each canister is clear instead of yellow like the picture.  I’ve never had clear tops before.  Each individual canister was not sealed, but all were sealed in vacuum-packed plastic."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,9/10/2020,Post_Covid,Eva,1,9,"I received my package back in July and just opened them tonight...to my surprise, two of the four canisters had NO LIDS!?  Not sure if these are safe to use now!?  And I am too late to ask for a refund because I waited too long to open up the package.  Buyer beware!"
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,3/10/2021,Post_Covid,Keesha Hampton,1,,"I received this item today and it was very obvious that these are not official Lysol Wipes. They were not sealed (like official Lysol wipes you can buy from the store). The packaging also came wet because again, there was no seal. I should've known because the pricing was too good to be true."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,12/7/2020,Post_Covid,Adam Rogers,1,,"I received this product broken upon arrival. The Tops were broken-see photo. Since they were broken, I tried to put tinfoil over with a rubber band, but it was too late and they were already dried up. Not happy about this."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,1/24/2021,Post_Covid,Steakman,5,,"I remember the Lysol brand from when I was a kid.  I'm not sure how long it has been around, but I remember my school used to use it and my parents used it.  Now we are using it.  The wipes are good at cleaning down counters, doors, etc. The scent smells refreshing and clean.  The containers do not leak - I found one that had been knocked on its side.  I thought it was be dried out.  Nope.  Still had the cleaner inside."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,7/15/2020,Post_Covid,Anton W,1,2,I replaced my original wipes with these and not the same. These appear dry or less moisture than original and have to add a bit of water to the sheet so to be able to do anything with them.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,12/12/2020,Post_Covid,MelB2006,5,,"I saw a few complaints on this item, but I received mine just fine, packaged nicely and in great condition. As expected."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,2/17/2021,Post_Covid,eric,5,One,I still like to use this disinfection tissue in very times!
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,7/19/2020,Post_Covid,CC✨👩🏻‍🍳✨,5,,I trust this brand. It’s proven to work. Each wipe is strong so you only need one and don’t have to double up.  Never dried out. Far better than seventh generation in terms of strength and efficacy though of course it’s not a natural product. I use them for disinfecting purposes only and softer cleansers for elsewhere. Amazon is amazing. When it’s in stock - it’s the ideal place for purchase.
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,10/21/2020,Post_Covid,Amazon Customer,5,,"I use disinfectant wipes on packages, mail, and household surfaces. These Lysol wipes are great. They do the job perfectly. The scent is pleasant. The price was amazing."
disinfecting_wipes,https://www.amazon.com/dp/B00Q70RCW6,11/5/2020,Post_Covid,French,4,,I use it to clean my stove and it works very well! The only thing I am not satisfied with is that the wipes smell not that good.
