,product_category,product_url,review_date,handle,rating,helpfulness_rating,review
2115,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,29-Jan-21,Randy,5,,"These bottles are great for refilling the smaller pump bottles.  We received some other brand of hand sanitizer at work during the pandemic, but I cant stand using it...its slimy when you use it and takes forever to dry.  I ordered this for myself so that I didnt have to deal with that feel of the other brand. The germ x is what I am used to and it works well without leaving weird slimy feeling.  Each of these bottles looks like it will refill my smaller pump bottle 3 times."
2116,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,13-Jul-20,Jared,4,One,"Contrary to what some people are saying, this is in fact the real Germ-X. Is it a different formula than normal, Yes! Is it still the real this, also yes. I just happened to find a buy a bottle at a local CVS and it’s the same exact is this one. Looser than normal and a different scent. They must of had to change the formula due to current shortages. It’s still hand sanitizer and it still works. Nothing to be alarmed of."
2117,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,17-Aug-20,JULIA B. MINSHALL,1,4,"This absolutely 100% not ‘original’ Germ X. It is watered down and the scent is not that of GermX. I paid a lot of money for 4 of these utility size bottles for my husband to have clean hands for our business and these are subpar at best. I wish I could return this, this product is useless."
2118,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,20-Aug-20,G. Arroyo,5,,This was a great buy! Hand sanitizers are still kind of difficult to find in my area so when I saw these for under $20 I had to purchase them even it had still had a few at home. The amount I received for the price was excellent. About the product itself; It does exactly what it’s suppose to do which is sanitize your hands. It doesn’t leave my hands dry and I do have sensitive skin. I recommend these esp at under $20 for six bottles of 32 ounces.
2119,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,5-Jan-21,Zack Kisciras,5,One,Great product! When I purchased these bottles of sanitizer I was nervous that they would leak in the box during shipment because of what other customers were saying in the reviews but since there were many positive reviews as well I decided to take my chances. I got lucky and my box only had one very tiny leak in one of the bottles which was from a loose cap and only a couple of drops leaked out. I think that this company should put seals on these bottles so that way even if the caps do get loose nothing will leak out during shipment. Overall very good product and one of the best deals on high quality hand sanitizer on Amazon!
2120,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,27-Apr-20,Jasmine,5,3,Im so glad I was able to get this product. This is such a great deal and these should surely last me for a while. I do wish these came with a pump. It can be a bit tricky trying to refill my hand sanitizer bottles so I would rather this come with a pump to make things a bit easier.
2121,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,29-Jun-20,Zak,1,2,Germ-X is really hard to come by and so this seemed like a good deal. The flip top of one of the bottles broke off during shipping. I only lost about 2 inches of product but I did have a slimy mess to clean up. There was a 2-3 inch gap between the top of the bottles and the top of the box - my guess is that the bottles slid repeatedly during shipping due to this poor packaging. More of a problem is that the product smells like feet (my son’s words). It does not smell like any GermX I have ever used before. I am not sure we will be able to use it due to the stench. Due to the spillage the odor was quite pungent when I opened the box! I would not order again.
2122,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,11-Jul-20,Laura Ashley,1,3,"This hand sanitizer has different volumes in each bottle and no seals or package wrap. It smells extremely strong, like wood alcohol. I do not think this is authentic germ-x. I work in healthcare and this hand sanitizer is very questionable! I am disappointed Amazon will not allow me to return this or give a refund. Some alcohols can be toxic to your body and I am definitely not risking my family and I getting sick from toxic hand sanitizer."
2123,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,12-Sep-20,Peter,5,,"I don't usually bother to review products, but there was enough uncertainty about this one that I thought I should weigh in. Other reviews have complained about the formula or texture; apparently the GermX product they received isn't the same as it was prior to the pandemic. I cannot speak to that, but I don't particularly care whether it's true or not. The fact is that the product that I received seems likely to be as effective as any hand sanitizer. It leaves a reasonably nice scent without stickiness or residue. It may be that it has a strong alcohol scent when initially applied (compared to the original formula), but I personally don't care about that one bit. In short: I am 100% satisfied with my purchase. The product that I received doesn't have any of the problems that you associate with the cheap hand sanitizer that has apparently flooded the market. It might be slightly inferior to ultra premium hand sanitizers such as Purell, but not enough for it to matter."
2124,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,22-Jul-20,Brooke H.,1,2,Pretty sure this is not actual Germ-X. All of my bottles arrived with the seals broken. The product labels are all bubbled up like an amateur just slapped them on the bottles.  The bottles are not full and the “sanitizer” just looks like water. I will no longer purchase items like this from Amazon. The risk is too great. There is plenty of sanitizer in the stores now anyway.
2125,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,5-Feb-21,crystal vargas,5,One,My package got here faster than expected. They are definitely worth the price. My sister has severe allergies and all the other hand sanitizers I've bought have really strong chemical smells and she can't stand them. These have a really pleasant smell to them and are the only ones she can tolerate. I will definitely be buying more soon.
2126,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,9-Dec-20,Cheri @ KCBR,5,,"I also thought would never be writing a review about a hand sanitizer.  Well, here we are. Thanks to the virus I have been using this stuff after washing my hands.  This Germ-X stuff is my absolute favorite.  It doesn't smell like that fake off-brand garbage.  The fake stuff usually smells like tequila or Everclear and I think it might kill you since its made with methanol.  It's also doesn't dry my hands out or make them sticky.  Stay healthy."
2127,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,14-Sep-20,meshelle,5,,Germ-X Hand Sanitizer I trust so when I found this 4 pack in bulk available I had to grab it. The scent is subtle~it’s nice. The sanitizer makes my hands feel moisturized & germ-free. Keep in mind these come with no pump. I use these to fill my close to empty smaller size sanitizer bottles. They came nicely packaged as 4 & the bottle is easy to handle. I now have a nice supply which will last my family & I awhile. Very pleased. Great value for what I paid. Definitely recommend!
2128,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,4-Jul-20,countrychic,2,3,"The bottles were packed a small box in a larger box. When I opened the smaller box, gel coated the 4 bottles. They had no seal under the caps, 1 lid was almost off, and 2 of the bottles had leaked a good amount. I suspect these bottles were refilled with what I hope is sanitizer but am not certain. It smells like Germ X and feels like it but who knows?"
2129,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,18-Nov-20,G. Legere,1,,"I had ordered a while back and was getting ready to open a bottle. There is ZERO chance this is authentic GermX. This item has a very strange smell/stink as if they added some type of fragrance to it. Contents are VERY THIN and watered down verses the gel like authentic formula I have no idea what is in it. Based on the smell and the thinness, I am doubtful that there is any amount of alcohol in these bottles that would be effective as a germ fighter. FINAL WARNING! DO NOT BUY!"
2130,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,12-Oct-20,Kindle Customer,4,,"The Germ-X ""Advanced"" w/Aloe I purchased in late-February is the gold standard. 1. 70% Ethyl alcohol 2. Aloe which leaves skin feeling much nicer, and... 3. ...gives it a far more pleasant smell. The ""Advanced"" formulation is not available, so this ""Original"" formulation will have to do. I understood from the images that the aloe was missing, but the decrease in Ethyl alcohol, while technically acceptable, leaves me feeling a bit conned."
2131,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,11-Jul-20,S. Kim,1,2,"with recent recalls on hand sanitizers using methanol made in mexico i checked through all my bottles... older germ-x bottles clearly states it's made in USA. with these new bottles, there is no mention of the manufacturer, just the distributor. I reached out to Germ-x and Vi-Jon by email and been ignored. buy with caution!"
2132,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,11-Apr-21,Angie G,1,One,This product is definitely not Germ-X. It smells like rotting cherry artificial cheap car air freshener. Those commenting that’s it’s real must be employees. I’m mostly aggravated at the fact that I can’t even return  product. I’m stuck with it. That’s BS.  I have the real Germ-X. That’s all we use for our special needs child. Scent and texture is way different. Not cool at all!!! I guess it’s true. You get what you pay for!
2133,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,12-Dec-20,Lys,5,One,"It’s legit. Yes the consistency is off. Yes the scent is different. But let’s face it, we’re in the middle of a pandemic and a lot of things are being affected including supplies to make everything that keeps us safe and healthy. At the end of the day I trust the brands that made hand sanitizer prior to all this madness and this is one product I trust."
2134,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,17-Oct-20,Sun Lover,1,One,"Non-returnable product and all 4 bottles I ordered were shipped without plastic over caps. Result box soaking with hand sanitizer and crushed tops than will let the product dry before I get a quarter through the bottle. What a waste of time, shipping and fuel. Good value for money if the packaging could survive shipping"
2135,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,9-Jul-20,Crystal,1,3,Liquid. Packaging was terrible. All 4 bottles arrived with the caps off and half empty. The sanitizer is very thin and liquid like and the sent was terrible compared to other germ x products I have.
2136,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,29-Dec-20,Martin Shubin,5,One,Donation to the Sisters of the Assisted Living Home for the Elderly Ladies. With this Pandemic the Sisters do not go out into the community.  So as to protect the Home and the Sisters we Donate for their protection and the Ladies of the Home.
2137,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,22-Oct-20,Mnky,3,,"My husband needed a hand sanitizer for work that did not smell like liquor as he’s a recovering alcoholic. We ordered these because Germ-X brand has worked well for him. These surprisingly had a very strong cough medicine smell. To be fair, my husband didn’t mind it and intended to use them at work. Unfortunately, his coworkers could not stomach the scent, so it didn’t work out. Still, they arrived quickly and were well packaged"
2138,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,28-Aug-20,DenizzleRath,4,,"My package was delivered with some of the bottles leaking.  Some more than others.  The UPS driver was concerned I wouldn’t accept delivery.  I went ahead and kept them thinking I would deal with the issue thru Amazon myself.  Turns out there is no resolution to the defective packaging as I have tried different links to no avail.  *STILL*...since hand sanitizer is so hard to come by, I feel like I’m better to have it than to not."
2139,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,27-Jun-20,nanzilla,5,One,"I ordered these a second time. The first order worked well and it is legit germ x. Someone posted about it being watered down. The whole world is trying to produce mass quantities of hand sanitizer, Pre-Covid labels are just that. Labels with formulas produced before shortages. Thanks Germ X and Amazon."
2140,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,13-Jun-20,E K,4,One,"These bottles came and don't have a seal on them.  One had a considerable amount less than the other bottles like someone used some of it.  Not sure what happened but i think items like this should have a seal on the inside under the cap.  Otherwise, glad to have these when there is such a shortage out there.  Haven't used any yet because I am still using the last of the sanitizer i already have so i don't know about the scent of this yet."
2141,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,12-Oct-20,ventingisok,5,,"I bought this early 2019.  For flu prevention.  Then and now, except 1% lower alcohol, don't see much difference.  Alcohol smell but nothing offensive like some products after the covid.  Happy to see a brand i know come back to us.  Ordered 2 sets.  One box fine, the other had bottles little crushed but no leaks.  One cap was broken but still no leaks.  Thank goodness for upright delivery, ups."
2142,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,23-Nov-20,Daniel Wedison,5,,"I can’t prove if they kill all virus or not but I’d say they feel like alcohol, in gel form, have a good smell after use. I have been using it for a while, like after picking up packages delivered to the door, after picking up food from restaurants, and going to some stores. Last time I bought some 2 bottles of hand sanitizer from woot and that was a lie. Those 2 are pure liquid and hard to apply. I m happy with those gem-X ones."
2143,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,22-Jul-20,Smiley Guy,4,,"Notice a difference between the bottle on the left vs the right?  The left one was purchased 2 months before my most recent order.  The ingredient panel has changed.  The main ingredient is now water and 1% less alcohol.  Texture wise there is a marked difference where the first one is gel-like and the newer one is runny.  Still a good product, and I understand supply shortage, I just find this sneaky."
2144,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,17-Mar-21,Amd4ever,1,2,"Got this to refill some pump bottles, but smell is very bad!! I usually use Germ-X because it has minimal smell, but they must have changed how they make it or something because this stuff stinks!!! Don’t know if this was a bad batch or what."
2145,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,12-Dec-20,The_Reselling_Jawn,3,,"I’m not sure about these. I threw all 4 bottles out due to the fact they each 32oz bottle arrived with the safety seal broken! One would not have been a concern, but all four?!? Each bottle had a slightly different amount of product. Also, the sanitizer seems watered down and different than the germ x I purchased from Target a few months ago. These cannot be returned, so beware."
2146,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,20-Oct-20,Mary J.,1,One,"I was excited to find this at a good price.  The box was in good shape.  I immediately could smell that something wasn't right before I opened the box.  There was a strange odor.  Turns out that the bottles were crushed and leaking everywhere.  The smell and texture was not the same as other Germx that I have purchased over the months.  The bottles were different-  different color, different color cap, flimsy.  No way to tell, but I'm fairly certain that these bottles are fake and the contents are most likely fake."
2147,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,19-May-20,zooleecee,3,3,"When they first arrived, the product looked legit. After a few days, though, the labels started to peel off on 3 of the 4 bottles. Given other reviews, makes me wonder if this is genuine or not. Wish I could know for sure, but wanted to share my experience so others can judge for themselves.  I guess it's better than nothing.  If it is legit, it's  a great value for the price."
2148,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,11-Apr-21,Miss Erica,2,2,Doesn’t smell like Germ-x. Has a loud funny smell. Can’t use or return.
2149,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,4-Sep-20,Jen Swider,1,One,"This product arrived in a box which states ""white cap"" however these clearly do not have white caps.  The product seems extremely watered down.  What a waste of $24!  I'm too afraid to use them as I have no idea how reliable they actually are!"
2150,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,1-Dec-20,AmyA7,1,,"Like other reviewers I do believe this is real germ-x, it is not like any other germ-x I have purchased. It is extremely watery. If you look at the inactive ingredients you will see that water is the first ingredient (ingredients are listed in order of volume in products) on the older bottle water is the last inactive ingredient. It seems like it is watered down by the manufacturer which is very disappointing. Wish I could return it."
2151,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,25-Mar-21,mwoods,1,3,This is how it arrived. Broken top and spilled everywhere.
2152,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,27-Nov-20,A Leigh,5,,"This is the ONLY brand of hand sanitizer that our family uses and trusts. It doesnt dry your hands out, and also doesnt leave a residue which is a huge plus. We buy the big bottles in bulk to refill our smaller ones. This is the only brand that I trust to use on our kids hands as well. So many other companies use harsh ingredients. We love Germ-X because they use only ingredients that should be in hand sanitzer. And you get the best bang for your buck!"
2153,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,18-Apr-21,Amazon Customer,2,,"I wish I would have read the most recent reviews. The scent really is terrible. It’s smells like cheap cherry vodka or a really bad porta-potty air freshener. It actually makes me nauseated, so I will not be able to use this hand sanitizer. I’ll be giving the bottles away.  I noticed other reviews that compare the ingredients label to older versions of germ-x. My hypothesis is that they changed their formula to increase production during the pandemic and are now selling off that product which is why it is so cheap. I’ve noticed the smell of other brands during the pandemic is also bad. I’ll be taking a trip to Walmart for a sniff test before buying any more hand sanitizer."
2154,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,1-Apr-21,Amazon Customer,5,One,"I have allergies and can only use Original Germ-X sanitizer. THIS stuff STINKS!!!  It has a VERY STRONG bad cough syrup smell. 😝 I was so eager to open my boxes (I bought two orders) and they went right back in for return. Then I see that you can’t return it!  It cannot be true “Original Germ-X” So very YUK! Run from it. (I rarely write a review, but this was so disappointing. I’d love a reply from the seller."
2155,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,7-Nov-20,JACQUELINE BOWERS,1,2,This is a fake product. Very watery and bottles weren't sealed. It is a shame we are trying to protect ourselves and we have to deal with fake product.
2156,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,23-Sep-20,Jaime,5,One,WHEN WALMART IS RIPPING YOUR HEAD OFF FOR THAT TINY LITTLE BOTTLE THIS IS PERFECT. ORDERED IT FOR OUR DEALERSHIP AND WHEN WE GET CLOSE TO RUNNING OUT I WILL BE ORDERING. THE PACKAGE WAS NOT DAMAGED AND NO LEAKAGE FROM ANY BOTTLES
2157,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,27-Sep-20,Hoa Nguyen,2,,"Compared to the previous formula, the scent is different.  It no longer have the pleasant smell and have a very strong rubbing alcohol smell.  Also it's not as thick as the previous formula.  It also isn't fill up all the way either.  Seem like as demand for these went up, the quality went down.  I was happy I was able to score some to share with family and friends, but am disappointed in the new formula."
2158,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,2-Sep-20,Calvin,3,,"Got all 4 bottles, but it was very badly packaged.  1 of the bottles cap broke off and spilled out of the whole box.  See my screenshots. 1/5 packaging.  Half of the bottle poured out.  Can't get refund or partial refund for the damage shipping for this item apparently. The smell of the GermX is fine, i personally like it.  Kills germs and virus, so can't complain about that."
2159,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,4-Apr-21,Stephania,1,,"I would not order this product again. The caps broke on 2 bottles and liquid spilled through the box the products were packaged in and the Amazon box with the shipping label. In addition, I thought it looked watery and compared it to a bottle we have at home that I purchased from Target and it was different. Definitely more water and does not smell as strong as the other bottle."
2160,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,1-Jun-20,Violet,5,,"I have a bottle of the same Germ-x 32 oz which I bought recently from Target. I compared it side to side with the bottles I received from Amazon. Same bottle shape and labels for both. Neither had been sealed, and neither had a pump. The fragrance was the same. The only difference is the bottle from Target had a thicker viscosity. I don’t think that makes a difference in the quality of the product. It’s the real thing."
2161,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,12-Sep-20,Keith Moore,2,,"I have used this product for years and was happy to be able to order some Germ-X from Amazon, especially when the off-brand hand sanitizer I bought from Walmart had such a vile scent.  I was thus very disappointed that this Germ-X hand sanitizer now has the same vile scent.  You don't want to eat any kind of hand food after using this stuff.  During a pandemic I'll take what I can get, I suppose, but this is a big disappointment."
2162,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,13-Sep-20,Bill Randazzo,1,2,"I'm not really sure what I received from GermX since all 4 units were not sealed, taped, or anything to protect the content inside the bottle.  All 4 bottles were leaking in the box and one of the units was half empty as you can see in the pictures.  I think next time I'll stick to Purell or my local Walgreens brand."
2163,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,28-Mar-21,Verona Mohammed,2,3,It seems that it was only water and was not up to standard
2164,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,12-Apr-21,Michelle,1,3,Smells like cheap tequila-do not buy this! This is definitely not real Germ-X sanitizer.
2165,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,24-Mar-21,PCHZ,1,One,This hand sanitizer has a stinky scent. I have a lot of germx and this isn't it..  the label says it is but the smell is musty and stinky. I'm so disappointed and feel a little scammed.
2166,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,1-Sep-20,Amber,1,,One bottle had a lid broken and none were sealed so it could be anything in the bottles. The one with a broken top had come out and was all over the box and the other bottles. It was a huge mess and you can’t get a refund or replacement when buying. I wouldn’t buy again if I knew they were unsealed and broken and no way to get your money back.
2167,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,13-Jun-20,Brian and Pamela,2,3,I had to pitch one bottle it was nearly empty and leaked everywhere. Product itself seems to be full much more liquid verse gel? IDK just hope it’s effective. Other bottles not filled and caps loose? Maybe manufacturer was just in a hurry?
2168,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,14-Oct-20,Burt Carrasquillo,5,,I like that Germ-X does not smell and is very thick. I had a previous hand sanitizer that was very runny. Then I bought another which smelled badly. Then I bought this and I am very pleased.  I know some people complained that their bottles were not full but I did not have that issue. All my bottles were full. I would order this again.
2169,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,16-Jan-21,Steve M.,5,,I purchased the four pack of 32 ounce bottles which equaled one gallon of germX hand sanitizer. All four bottles were about 90 percent full. It is the real deal and not fake as I have always used this brand before the epidemic started. Shipping was fast and packaged great (NO LEAKS) I used a shampoo or conditioner pumper that fits perfectly on the bottles
2170,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,5-Oct-20,Chris X,5,,"Very nice sanitizer overall with good consistancy. Feels nice on hands and makes awesome refill for the price I picked it up for. It's just as good as other brands I like and with things as they are now we go through a lot. Arrived packed well in a four pack box inside a padded Amazon box. Totally recommended! Thank you Germ-x and Amazon , we love you!"
2171,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,14-Oct-20,Amazon Customer,5,,I really don't want this on the Amazon web site.  The box was wet where the lid broke on one of them and leaked into the box.  The other three were fine.  Suggest some sort of dividers be used to prevent this from happening in the future.  I have cleaned them up and happened to have a lid that would fit.  Just a suggestion.  No remorse just know there are those out there who wouldn't be so kind.  Thank you and all the people at amazon for all you do in these times where things are in such turmoil.
2172,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,8-Oct-20,CWC,3,,"The sanitizer arrived poorly packed, with literally only a large piece of paper to cushion any impact of these really delicate bottles with a brittle cap. As you can see from the photos, so much of this leaked out from the bottle due to the poor packaging, that the entire box arrived soaked, and one of the bottle even has the cap completely broke off.  The product itself is actually good, and seems to be effective at doing what it's supposed to do, but the people who pack these items need to improve their procedures considerably."
2173,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,15-May-20,Ladd,4,,"I was happy to receive this product on time as expected. It has 32 oz each bottle, which is a very good volume for the price. Each pack contains 4 bottles and I was able to share it with my family. One for myself, one for my parents, one for each of my brother and sister. The only thing is that, there is no pump. I actually need to put it into my smaller empty bottles that have pumps. But it works and I have no complaints."
2174,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,19-May-20,brown chicken brown cow,3,2,"The cap on one bottle broke and sanitizer was everywhere in the box. Does not come with pump, so buy one."
2175,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,22-Dec-20,Donna,5,,This Germx hand sanitizer is the best The scent is light It also moisturizes your hands.I am never without it I have to have this as I have many allergies .many others r very strong.IGermx is  great.i. would recommend this to everyone U feel clean when u use it GREAT PRODUCT GOOD PRICE THANKS AMAZON AMAXON #1
2176,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,27-Oct-20,CJ,1,,I believe this is counterfeit hand sanitizer. I noticed it does not have the same scented smell real germx has because my boss bought a identical bottle from rite aid pharmacy. And I noticed mine smells like just straight up alcohol. And his has a nice smell. This is concerning because a lot of these fake handsanatizers recalled by the FDA have dangerous levels of alcohol. And or the wrong type of alcohol. Now I am kind of worried about using this stuff
2177,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,7-Aug-20,LaShante,5,2,"I was really worried about ordering these because of the few bad reviews. Package came nicely and didn’t have any leaks or spills. Original white cap, no seal though. First thing I did was smell and put in on my hands. Normal smell and they were filled up Basically to the top, these should last the rest of the year!"
2178,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,9-Jan-21,Joseph C Rocko III,5,,"I bought these bottles at the beginning of last year. I have 1 in each of my vehicles. I still have about 20% in each vehicle. Overall I love them. When I put them on my hands, I don’t get the weird burning sensation with the other hand sanitizers on the market. I’m sure you know what I mean. Overall, it feels gentle and easy."
2179,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,24-Aug-20,IC,1,,"The bottles are packaged inside a box, inside a bigger box.  It appears the bottles were placed in the first box and then were placed below other things quite heavier as the tops of the bottles were all squashed and, worse yet, none of the bottle caps were screwed in securely.  I lost quite the volume of product in the packaging and delivery."
2180,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,7-Oct-20,Laura Tobin,1,,"Great for the price! However the packaging was awful. As you can tell by the photos, one leaked and ended up being half full. Another ones lid was really loose so I’m glad I checked the lids before taking them out. The product does seem to be more watery than the Germ-X you find at the store, but still smells the same."
2181,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,8-Sep-20,Megan Hutchinson,5,,"When I placed my order in the 12 of August, I was told the item wouldn’t be in stock until September 5-7th. I was quite surprised when I got an email on the 20 of August saying my items had shipped. I saw the reviews after I placed my order about persons saying their items came half empty or wasted in the box so I was a bit worried since it had to make its way all the way to the Bahamas. However when I received my items everything was in tact. No off putting smell (thank God cause some of these hand sanitizer now smell awful!!!). Overall I would buy again"
2182,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,22-Aug-20,Storm,2,2,This is NOT Germ X hand sanitizer but it’s some sort of hand sanitizer. It’s way more alcohol and super strong. There were no seals on the product and they put a glue like substance to act as a seal over opened. One bottle wasn’t as full as the others but in the others It is a lot of it whatever it is so that’s the only reason for the 2 star
2183,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,23-Sep-20,Maria Sisneros,1,One,I thought based on the waiting time I was getting the original Germ-x but this is not!! This is a total different forum ups with first ingredient being water!!!! Don’t buy for this price and don’t buy at all
2184,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,27-Mar-21,Mellisa R.,1,2,"I should have returned these. It is NOT the original moisturizing formulation. The scent is awful. I ordered 4 bottles of these because when you order the same exact product you are currently using and you receive an obviously cheaper product, well it was not worth it."
2185,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,12-Oct-20,Kindle Customer,4,,"I love the product but was disappointed in the packaging. Two of the bottles had the tops broken and the other two bottles had loose caps. The box they where packed in was covered with the hand sanitizer. This box was inside another box and the outside box was upside down which allowed more leakage into that box,"
2186,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,3-Mar-21,Heather,3,2,Product was very poorly packaged. Ended up with open bottles in the box because caps had broken off. Two bottles had lost about a 1/4 of the product. This is very different then GermX from before the pandemic. It is very thin and watery.
2187,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,2-Sep-20,Joycie,1,,"I just opened the package and all of the bottles are filled up inconsistently, 2 bottles leaked and the caps were not tightened. These bottles did not come sealed.  I should have read reviews before ordering but I was too excited about the product being available and quickly purchased.  Now I’m regretting it because it appears it may not be the authentic product and this item is not eligible for return!  Basically just wasted money.  Save yourself some time and money and if you can just buy it from the store so you can make sure the product is really new/unused instead of possibly being modified or tampered with."
2188,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,19-May-20,mon,4,One,"Got mine today. Some of the tops weren’t screwed on all the way , so 2 of them had a little come out of the top. The box inside the Amazon box they came in said GermX, and it looks like the real deal to me."
2189,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,24-Jun-20,C Bmore,3,2,Received my hand sanitizer today. Outer box was NOT sealed at all. A piece of tape was on it but not sealed closed. The inner box was taped shut but ALL of the bottles were unscrewed and hand sanitizer leaking out. I have lost about 2-3 oz. out of each bottle.
2190,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,30-Sep-20,A,5,,"I’m glad I bought this & extremely grateful they were available. I’m sensitive to scents so I go out of my way to purchase certain items. This is exactly what you normally can find in the store. It isn’t watered down, came quickly & was in pristine condition. I was also impressed with the amount I received and started using right away. I will definitely buy more."
2191,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,10-Sep-20,Robyn Collier,1,One,"I don't  buy that this is legitimate GermX.  There is no seal under the lid which was a first red flag.  It's super watery, another red flag and it doesn't smell like GermX.  It smell like that super cheap unfiltered alcohol.  The one that smell like rotting vegetation.  I was lucky enough to score a new bottle through suppliers at work and it's not anywhere near the same."
2192,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,29-Mar-21,michelle,1,2,Terrible smell.
2193,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,18-Oct-20,Mark Richard,5,,We like the consistency of the Germ X.  It's a nice thick gel and does not run all over.  The scent is fine.  I prefer the alcohol scent which dissipates quickly. It smells like it's killing the germs. We use the larger bottles to refill the small 2 oz. carry bottles. Excellent price at the time of purchase.
2194,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,21-Oct-20,Bri,3,,"The sanitizer smells pretty good. I ordered 3 boxes for the company and one of them came very damaged and one of the bottles had leaked all over part of the box, and the other three were indented in. Because of a tight schedule need and not wanting to waste, we kept them but otherwise would have sent this box back. One of the lids was broken off so we will have to transfer it to another container. The other two were fine, and the larger box they all came in wasn't damaged, so it must have happened at the warehouse, rather than in transit. Some have said it was watered down, but from the gel on the box, I'd say it's pretty normal hand sanitizer. I think it will work well."
2195,hand_sanitizer,https://www.amazon.com/dp/B085V653L5,28-Aug-20,Aj Par,1,,"They have decided that they will take advantage of current demand and produce a much cheaper, diluted, in ineffective product, and charge a little more to make short term profit. SHAME ON THEM. Save your self. This is as effective as wetting your hand with water. IF you haven’t guessed by, I sent mine back."
